,scenario,run,acc,f1_score,auroc
121,df_to_dp_7,8,0.2500,0.1000,0.6690
122,df_to_dp_8,8,0.2550,0.1102,0.6080
123,df_to_dp_9,8,0.2500,0.1000,0.7155
124,df_to_dp_10,8,0.2500,0.1000,0.6517
125,df_to_dp_11,8,0.2500,0.1000,0.6913
126,df_to_dp_12,8,0.2500,0.1000,0.6893
127,df_to_dp_13,8,0.2750,0.1475,0.5890
128,df_to_dp_14,8,0.2500,0.1000,0.5736
129,df_to_dp_15,8,0.2500,0.1000,0.5851
130,df_to_dp_16,8,0.2500,0.1000,0.6447
131,df_to_dp_17,8,0.2500,0.1000,0.6288
132,df_to_dp_18,8,0.2500,0.1000,0.6731
133,df_to_dp_19,8,0.2604,0.1033,0.6700
134,df_to_dp_20,8,0.2500,0.1000,0.5828
135,df_to_dp_6,9,0.4900,0.3687,0.7998
136,df_to_dp_7,9,0.5000,0.3696,0.6659
137,df_to_dp_8,9,0.5000,0.3750,0.4804
138,df_to_dp_9,9,0.5000,0.3750,0.7116
139,df_to_dp_10,9,0.5000,0.3750,0.6753
140,df_to_dp_11,9,0.5000,0.3750,0.6999
141,df_to_dp_12,9,0.5000,0.3750,0.6990
142,df_to_dp_13,9,0.5000,0.3463,0.5983
143,df_to_dp_14,9,0.5000,0.3750,0.5952
144,df_to_dp_15,9,0.5000,0.3537,0.5918
145,df_to_dp_16,9,0.5000,0.3750,0.6738
146,df_to_dp_17,9,0.5000,0.3602,0.7285
147,df_to_dp_18,9,0.5000,0.3732,0.7001
148,df_to_dp_19,9,0.5156,0.3391,0.7446
149,df_to_dp_20,9,0.5000,0.3679,0.5688
150,mean,-,0.3256,0.1798,0.6367
151,std,-,0.1138,0.1202,0.0804
