,scenario,run,acc,f1_score,auroc
480,df_to_dp_68,7,0.6000,0.5274,0.7117
481,df_to_dp_69,7,0.3750,0.2811,0.5550
482,df_to_dp_70,7,0.6250,0.5465,0.8542
483,df_to_dp_71,7,0.7000,0.6091,0.9775
484,df_to_dp_72,7,0.6500,0.5828,0.9517
485,df_to_dp_73,7,0.2500,0.1000,0.6600
486,df_to_dp_74,7,0.2973,0.1579,0.5750
487,df_to_dp_75,7,0.7500,0.6605,0.9450
488,df_to_dp_15,8,0.2750,0.1475,0.4025
489,df_to_dp_16,8,0.5500,0.4649,0.8542
490,df_to_dp_17,8,0.4500,0.3442,0.5858
491,df_to_dp_18,8,0.4500,0.3442,0.7083
492,df_to_dp_19,8,0.4750,0.3618,0.5208
493,df_to_dp_20,8,0.5000,0.3750,0.9367
494,df_to_dp_21,8,0.5000,0.3750,0.7667
495,df_to_dp_22,8,0.4500,0.3472,0.6708
