,scenario,run,acc,f1_score,auroc
301,df_to_dp_72,4,0.2500,0.1000,0.6133
302,df_to_dp_73,4,0.2500,0.1000,0.5783
303,df_to_dp_74,4,0.2703,0.1064,0.6315
304,df_to_dp_75,4,0.2500,0.1000,0.4792
305,df_to_dp_15,5,0.4000,0.2711,0.7508
306,df_to_dp_16,5,0.1500,0.0811,0.4158
307,df_to_dp_17,5,0.1500,0.0857,0.4458
308,df_to_dp_18,5,0.2500,0.1163,0.5250
309,df_to_dp_19,5,0.0000,0.0000,0.3342
310,df_to_dp_20,5,0.1250,0.0758,0.3808
311,df_to_dp_21,5,0.0500,0.0278,0.3417
312,df_to_dp_22,5,0.1500,0.0769,0.3992
313,df_to_dp_23,5,0.1750,0.0761,0.2158
314,df_to_dp_24,5,0.3000,0.1932,0.4208
315,df_to_dp_25,5,0.3000,0.1969,0.4308
316,df_to_dp_26,5,0.2500,0.1020,0.3033
317,df_to_dp_27,5,0.2250,0.1047,0.5875
318,df_to_dp_28,5,0.1500,0.0682,0.2650
319,df_to_dp_29,5,0.0750,0.0375,0.2208
320,df_to_dp_30,5,0.1250,0.0610,0.2575
321,df_to_dp_31,5,0.2500,0.1064,0.3883
322,df_to_dp_32,5,0.2500,0.1163,0.4517
323,df_to_dp_33,5,0.1750,0.0814,0.2900
324,df_to_dp_34,5,0.3000,0.1801,0.3317
325,df_to_dp_35,5,0.0250,0.0152,0.2092
326,df_to_dp_36,5,0.1750,0.0875,0.2992
327,df_to_dp_37,5,0.2000,0.1026,0.3742
328,df_to_dp_38,5,0.2500,0.1020,0.2667
329,df_to_dp_39,5,0.4000,0.2679,0.8408
330,df_to_dp_40,5,0.2250,0.0957,0.3375
331,df_to_dp_41,5,0.2000,0.1187,0.4896
332,df_to_dp_42,5,0.2750,0.1448,0.5933
333,df_to_dp_43,5,0.4000,0.2738,0.6008
334,df_to_dp_44,5,0.1750,0.1114,0.4767
335,df_to_dp_45,5,0.1000,0.0714,0.3117
336,df_to_dp_46,5,0.1750,0.1042,0.3833
337,df_to_dp_47,5,0.2500,0.1220,0.5475
338,df_to_dp_48,5,0.3500,0.2516,0.6767
339,df_to_dp_49,5,0.0000,0.0000,0.3008
340,df_to_dp_50,5,0.2500,0.1000,0.4775
341,df_to_dp_51,5,0.2250,0.1184,0.4367
342,df_to_dp_52,5,0.0750,0.0375,0.2650
343,df_to_dp_53,5,0.1500,0.0714,0.2050
344,df_to_dp_54,5,0.2250,0.0938,0.4575
345,df_to_dp_55,5,0.1750,0.1000,0.3733
346,df_to_dp_56,5,0.3000,0.1868,0.5792
347,df_to_dp_57,5,0.3000,0.1750,0.6225
348,df_to_dp_58,5,0.2500,0.1136,0.3358
349,df_to_dp_59,5,0.4250,0.2949,0.6808
350,df_to_dp_60,5,0.4000,0.2629,0.5867
351,df_to_dp_61,5,0.3000,0.1761,0.4158
352,df_to_dp_62,5,0.0500,0.0294,0.3317
353,df_to_dp_63,5,0.3750,0.2543,0.6125
354,df_to_dp_64,5,0.1500,0.0769,0.4383
355,df_to_dp_65,5,0.5000,0.3663,0.7058
356,df_to_dp_66,5,0.5000,0.3663,0.8333
357,df_to_dp_67,5,0.2500,0.1042,0.3667
358,df_to_dp_68,5,0.2250,0.0918,0.2950
359,df_to_dp_69,5,0.5000,0.3589,0.8300
360,df_to_dp_70,5,0.2250,0.0978,0.4358
361,df_to_dp_71,5,0.2500,0.1087,0.5125
362,df_to_dp_72,5,0.2500,0.1250,0.4950
363,df_to_dp_73,5,0.2750,0.1569,0.7600
364,df_to_dp_74,5,0.2703,0.1136,0.4426
365,df_to_dp_75,5,0.2500,0.1411,0.4525
366,df_to_dp_15,6,0.5000,0.3333,0.8250
367,df_to_dp_16,6,0.2500,0.1000,0.6008
368,df_to_dp_17,6,0.2500,0.1000,0.6725
369,df_to_dp_18,6,0.2500,0.1000,0.5742
370,df_to_dp_19,6,0.2500,0.1000,0.5742
371,df_to_dp_20,6,0.2500,0.1000,0.6667
372,df_to_dp_21,6,0.2500,0.1000,0.6992
373,df_to_dp_22,6,0.2500,0.1000,0.7233
374,df_to_dp_23,6,0.2500,0.1000,0.5621
375,df_to_dp_24,6,0.2500,0.1136,0.4617
376,df_to_dp_25,6,0.2500,0.1000,0.5733
377,df_to_dp_26,6,0.2500,0.1000,0.5654
378,df_to_dp_27,6,0.2500,0.1000,0.5358
379,df_to_dp_28,6,0.2500,0.1000,0.8133
380,df_to_dp_29,6,0.2500,0.1000,0.5254
381,df_to_dp_30,6,0.2500,0.1064,0.5467
382,df_to_dp_31,6,0.0750,0.0500,0.3625
383,df_to_dp_32,6,0.2500,0.1000,0.3600
384,df_to_dp_33,6,0.2500,0.1000,0.5083
385,df_to_dp_34,6,0.2750,0.1651,0.4508
386,df_to_dp_35,6,0.2500,0.1000,0.6208
387,df_to_dp_36,6,0.2500,0.1000,0.5358
388,df_to_dp_37,6,0.2500,0.1000,0.5492
389,df_to_dp_38,6,0.2250,0.0957,0.5117
390,df_to_dp_39,6,0.1750,0.1343,0.4983
391,df_to_dp_40,6,0.2500,0.1000,0.4908
392,df_to_dp_41,6,0.2500,0.1395,0.5112
393,df_to_dp_42,6,0.2000,0.0851,0.4842
394,df_to_dp_43,6,0.2750,0.1902,0.5796
395,df_to_dp_44,6,0.2500,0.1000,0.6417
396,df_to_dp_45,6,0.2500,0.1000,0.5225
397,df_to_dp_46,6,0.2500,0.1000,0.8042
398,df_to_dp_47,6,0.2500,0.1000,0.8033
399,df_to_dp_48,6,0.2500,0.1000,0.5942
400,df_to_dp_49,6,0.2500,0.1000,0.4842
401,df_to_dp_50,6,0.2500,0.1000,0.7317
402,df_to_dp_51,6,0.4250,0.3062,0.8083
403,df_to_dp_52,6,0.2500,0.1000,0.5783
404,df_to_dp_53,6,0.3000,0.1770,0.4142
405,df_to_dp_54,6,0.2500,0.1000,0.6467
406,df_to_dp_55,6,0.2500,0.1000,0.5892
407,df_to_dp_56,6,0.2500,0.1000,0.9133
408,df_to_dp_57,6,0.2500,0.1000,0.7975
409,df_to_dp_58,6,0.3500,0.2565,0.5158
410,df_to_dp_59,6,0.2500,0.1000,0.5500
411,df_to_dp_60,6,0.1500,0.0652,0.6108
412,df_to_dp_61,6,0.2500,0.1020,0.4125
413,df_to_dp_62,6,0.2500,0.1000,0.6108
414,df_to_dp_63,6,0.2250,0.0918,0.6425
415,df_to_dp_64,6,0.2500,0.1000,0.6450
416,df_to_dp_65,6,0.5000,0.3589,0.7200
417,df_to_dp_66,6,0.4500,0.3014,0.8358
418,df_to_dp_67,6,0.2500,0.1000,0.6558
419,df_to_dp_68,6,0.2500,0.1000,0.5758
420,df_to_dp_69,6,0.5000,0.3750,0.6383
421,df_to_dp_70,6,0.0500,0.0250,0.3642
422,df_to_dp_71,6,0.2500,0.1000,0.5725
423,df_to_dp_72,6,0.2500,0.1000,0.7267
424,df_to_dp_73,6,0.2500,0.1000,0.7808
425,df_to_dp_74,6,0.2973,0.1560,0.7865
426,df_to_dp_75,6,0.2500,0.1000,0.6467
427,df_to_dp_15,7,0.2500,0.1667,0.5250
428,df_to_dp_16,7,0.2500,0.1000,0.4750
429,df_to_dp_17,7,0.1750,0.0745,0.2800
430,df_to_dp_18,7,0.2500,0.1000,0.6608
431,df_to_dp_19,7,0.2250,0.0918,0.2333
432,df_to_dp_20,7,0.1000,0.0455,0.2658
433,df_to_dp_21,7,0.2500,0.1000,0.3083
434,df_to_dp_22,7,0.1750,0.0745,0.3075
435,df_to_dp_23,7,0.2750,0.1475,0.3875
436,df_to_dp_24,7,0.1500,0.0652,0.3808
437,df_to_dp_25,7,0.2500,0.1000,0.5725
438,df_to_dp_26,7,0.2500,0.1000,0.5500
439,df_to_dp_27,7,0.3000,0.1875,0.5975
440,df_to_dp_28,7,0.2000,0.0833,0.4783
441,df_to_dp_29,7,0.2500,0.1000,0.2742
442,df_to_dp_30,7,0.3250,0.2111,0.6617
443,df_to_dp_31,7,0.3250,0.2167,0.6517
444,df_to_dp_32,7,0.3500,0.2516,0.6633
445,df_to_dp_33,7,0.2500,0.1000,0.4358
446,df_to_dp_34,7,0.2000,0.1081,0.5608
447,df_to_dp_35,7,0.2250,0.0918,0.3383
448,df_to_dp_36,7,0.2500,0.1000,0.4283
449,df_to_dp_37,7,0.2250,0.0918,0.6608
450,df_to_dp_38,7,0.3000,0.2398,0.4475
451,df_to_dp_39,7,0.2500,0.1220,0.4217
452,df_to_dp_40,7,0.0000,0.0000,0.4150
453,df_to_dp_41,7,0.3500,0.2658,0.7321
454,df_to_dp_42,7,0.3500,0.2675,0.6900
455,df_to_dp_43,7,0.3250,0.2205,0.8283
456,df_to_dp_44,7,0.2500,0.1000,0.6558
457,df_to_dp_45,7,0.2500,0.1000,0.2433
458,df_to_dp_46,7,0.2500,0.1000,0.4750
459,df_to_dp_47,7,0.2500,0.1000,0.7200
460,df_to_dp_48,7,0.2500,0.1000,0.7208
461,df_to_dp_49,7,0.2500,0.1000,0.3750
462,df_to_dp_50,7,0.2500,0.1000,0.5642
463,df_to_dp_51,7,0.3000,0.1875,0.6825
464,df_to_dp_52,7,0.1500,0.0652,0.2450
465,df_to_dp_53,7,0.2250,0.1154,0.5233
466,df_to_dp_54,7,0.0500,0.0370,0.4358
467,df_to_dp_55,7,0.2500,0.1000,0.2650
468,df_to_dp_56,7,0.2500,0.1000,0.6742
469,df_to_dp_57,7,0.2500,0.1000,0.5092
470,df_to_dp_58,7,0.3000,0.1929,0.3375
471,df_to_dp_59,7,0.2500,0.1000,0.7242
472,df_to_dp_60,7,0.4250,0.2955,0.6967
473,df_to_dp_61,7,0.2750,0.1475,0.5725
474,df_to_dp_62,7,0.2500,0.1000,0.5367
475,df_to_dp_63,7,0.2500,0.1020,0.6575
476,df_to_dp_64,7,0.2500,0.1000,0.6625
477,df_to_dp_65,7,0.3000,0.1875,0.5742
478,df_to_dp_66,7,0.3250,0.2624,0.5675
479,df_to_dp_67,7,0.3000,0.1806,0.4842
480,df_to_dp_68,7,0.2500,0.1000,0.3433
481,df_to_dp_69,7,0.2500,0.1000,0.3508
482,df_to_dp_70,7,0.2500,0.1553,0.4192
483,df_to_dp_71,7,0.2500,0.1000,0.5242
484,df_to_dp_72,7,0.2500,0.1000,0.7375
485,df_to_dp_73,7,0.4500,0.3056,0.7517
486,df_to_dp_74,7,0.4054,0.3569,0.6481
487,df_to_dp_75,7,0.2500,0.1000,0.5658
488,df_to_dp_15,8,0.3500,0.2754,0.5792
489,df_to_dp_16,8,0.2500,0.1316,0.5575
490,df_to_dp_17,8,0.2500,0.1190,0.4700
491,df_to_dp_18,8,0.2500,0.2195,0.4808
492,df_to_dp_19,8,0.2500,0.1282,0.4525
493,df_to_dp_20,8,0.2500,0.1220,0.5292
494,df_to_dp_21,8,0.1750,0.1542,0.4625
495,df_to_dp_22,8,0.2750,0.2192,0.6067
496,df_to_dp_23,8,0.1750,0.1266,0.4092
