,scenario,run,src_risk,few_shot_risk,trg_risk
38,syn_64_to_dp_64,8,0.0042,4.3446,4.2084
39,syn_64_to_dp_64,9,0.0039,3.7725,4.0736
40,syn_65_to_dp_65,0,0.0167,2.6249,2.5421
41,syn_65_to_dp_65,1,0.0346,1.5843,2.0649
42,syn_65_to_dp_65,2,0.0093,1.7761,1.9206
43,syn_65_to_dp_65,3,0.1311,0.3175,1.0838
44,syn_65_to_dp_65,4,0.0079,0.7269,1.3656
45,syn_65_to_dp_65,5,0.0176,2.0367,2.2456
46,syn_65_to_dp_65,6,0.0088,1.0793,1.4371
47,syn_65_to_dp_65,7,0.0112,1.1848,1.8363
48,syn_65_to_dp_65,8,0.0072,1.4606,1.7511
49,syn_65_to_dp_65,9,0.0110,0.8577,1.7562
50,syn_66_to_dp_66,0,0.0020,2.2139,2.3559
51,syn_66_to_dp_66,1,0.0063,1.4189,1.4671
52,syn_66_to_dp_66,2,0.0178,0.9115,1.7141
53,syn_66_to_dp_66,3,0.0020,2.4696,2.0258
54,syn_66_to_dp_66,4,0.0098,1.7995,1.4158
55,syn_66_to_dp_66,5,0.0019,1.8921,1.3523
56,syn_66_to_dp_66,6,0.0028,1.0716,1.8146
57,syn_66_to_dp_66,7,0.0143,2.7945,2.2078
58,syn_66_to_dp_66,8,0.0033,1.7076,1.7817
59,syn_66_to_dp_66,9,0.0079,3.7309,2.7241
60,syn_67_to_dp_67,0,0.0010,3.1636,3.2212
61,syn_67_to_dp_67,1,0.0201,3.3408,2.6865
62,syn_67_to_dp_67,2,0.0012,3.7221,3.5116
63,syn_67_to_dp_67,3,0.0057,2.0977,1.7919
64,syn_67_to_dp_67,4,0.0192,2.2853,2.4244
65,syn_67_to_dp_67,5,2.6872,7.6007,6.7213
66,syn_67_to_dp_67,6,0.0656,3.7332,3.8778
67,syn_67_to_dp_67,7,0.0075,2.6642,2.3170
68,syn_67_to_dp_67,8,0.0013,2.5407,2.9282
69,syn_67_to_dp_67,9,0.0162,2.4339,2.3632
70,syn_68_to_dp_68,0,0.0052,2.7774,2.1047
71,syn_68_to_dp_68,1,0.0398,3.4786,3.0762
72,syn_68_to_dp_68,2,0.0646,0.9495,1.1020
73,syn_68_to_dp_68,3,0.0024,3.0825,2.2494
74,syn_68_to_dp_68,4,0.5410,3.5053,3.1569
75,syn_68_to_dp_68,5,0.0858,3.6368,3.3896
76,syn_68_to_dp_68,6,0.0076,1.6829,2.2450
77,syn_68_to_dp_68,7,0.0106,3.0554,2.6453
78,syn_68_to_dp_68,8,0.0092,1.7562,1.9004
79,syn_68_to_dp_68,9,0.0032,3.1436,2.7968
80,syn_69_to_dp_69,0,0.0379,2.4317,2.1840
81,syn_69_to_dp_69,1,0.0061,1.6053,2.1174
82,syn_69_to_dp_69,2,0.0580,1.5398,1.7627
83,syn_69_to_dp_69,3,0.0098,0.9496,1.2353
84,syn_69_to_dp_69,4,0.0775,2.1979,1.8311
85,syn_69_to_dp_69,5,0.2537,3.3925,2.3662
86,syn_69_to_dp_69,6,0.0180,1.6036,1.8226
87,syn_69_to_dp_69,7,0.0069,1.4924,1.6805
88,syn_69_to_dp_69,8,0.2248,4.5085,3.3367
89,syn_69_to_dp_69,9,0.2658,2.6614,3.5719
90,syn_70_to_dp_70,0,0.0046,3.2584,3.0218
91,syn_70_to_dp_70,1,0.0142,1.5836,2.0955
92,syn_70_to_dp_70,2,0.0038,2.8552,2.7817
93,syn_70_to_dp_70,3,0.0043,3.4213,2.9739
94,syn_70_to_dp_70,4,0.0036,3.7116,3.4516
95,syn_70_to_dp_70,5,0.0286,4.5871,3.8776
96,syn_70_to_dp_70,6,0.0047,3.2004,3.0002
97,syn_70_to_dp_70,7,0.0038,3.8996,3.5653
98,syn_70_to_dp_70,8,0.0034,3.6793,2.9406
99,syn_70_to_dp_70,9,0.0080,2.6568,2.2642
100,syn_71_to_dp_71,0,0.0053,3.5541,2.5697
101,syn_71_to_dp_71,1,0.0126,3.4558,3.1387
102,syn_71_to_dp_71,2,0.0764,4.4297,4.4114
103,syn_71_to_dp_71,3,0.0087,3.9615,3.8350
104,syn_71_to_dp_71,4,0.0089,2.8474,2.8420
105,syn_71_to_dp_71,5,0.0025,1.9009,2.2363
106,syn_71_to_dp_71,6,0.0033,1.4456,1.5869
107,syn_71_to_dp_71,7,0.0013,2.8130,2.3728
108,syn_71_to_dp_71,8,0.0021,3.0257,2.4723
109,syn_71_to_dp_71,9,0.0026,2.1629,2.8254
110,syn_72_to_dp_72,0,0.0016,3.5099,3.1360
111,syn_72_to_dp_72,1,0.0069,3.9276,2.9840
112,syn_72_to_dp_72,2,0.0071,2.6084,3.0016
113,syn_72_to_dp_72,3,0.0021,2.6845,3.1186
114,syn_72_to_dp_72,4,0.0032,2.9607,2.8717
115,syn_72_to_dp_72,5,0.0008,4.3598,3.7449
116,syn_72_to_dp_72,6,0.0043,3.6470,3.2252
117,syn_72_to_dp_72,7,0.0115,3.8162,3.5048
118,syn_72_to_dp_72,8,0.0027,4.3255,4.6819
119,syn_72_to_dp_72,9,0.0016,3.0306,3.1610
120,syn_73_to_dp_73,0,0.0196,3.3046,3.0326
121,syn_73_to_dp_73,1,0.0036,2.5479,2.5109
122,syn_73_to_dp_73,2,0.0212,2.5314,2.7129
123,syn_73_to_dp_73,3,0.0051,1.5842,2.1809
124,syn_73_to_dp_73,4,0.0115,1.6180,1.5643
125,syn_73_to_dp_73,5,0.0155,3.8884,2.7455
126,syn_73_to_dp_73,6,0.0490,1.4157,1.2664
127,syn_73_to_dp_73,7,0.0078,1.9182,1.4107
128,syn_73_to_dp_73,8,0.0195,2.5603,2.0508
129,syn_73_to_dp_73,9,0.0090,2.2118,2.2211
130,syn_74_to_dp_74,0,0.0124,6.3889,5.3929
131,syn_74_to_dp_74,1,0.0274,5.4872,5.6666
132,syn_74_to_dp_74,2,0.0171,6.5966,5.9195
133,syn_74_to_dp_74,3,0.0063,5.9769,6.0179
134,syn_74_to_dp_74,4,0.0091,5.5306,5.8908
135,syn_74_to_dp_74,5,0.1023,6.4724,6.7184
136,syn_74_to_dp_74,6,0.0049,5.7858,5.9433
137,syn_74_to_dp_74,7,0.0235,4.7652,5.6322
138,syn_74_to_dp_74,8,0.0138,7.1951,6.2586
139,syn_74_to_dp_74,9,0.0064,7.0074,5.8048
140,syn_75_to_dp_75,0,0.0070,2.4743,2.7511
141,syn_75_to_dp_75,1,0.0035,2.1758,2.0414
142,syn_75_to_dp_75,2,0.0168,2.1083,1.5545
143,syn_75_to_dp_75,3,0.0237,2.2236,1.6498
144,syn_75_to_dp_75,4,0.0049,1.4027,1.5216
145,syn_75_to_dp_75,5,0.0047,1.2250,1.6928
146,syn_75_to_dp_75,6,0.0049,2.3910,1.6752
147,syn_75_to_dp_75,7,0.0067,1.6131,1.7381
148,syn_75_to_dp_75,8,0.0114,1.8767,1.5243
149,syn_75_to_dp_75,9,0.0310,2.7382,1.7801
150,mean,-,0.0431,2.9147,2.8207
151,std,-,0.2260,1.4049,1.2428
