,scenario,run,src_risk,few_shot_risk,trg_risk
374,syn_wal_52_to_dp_wal_52,4,0.0008,2.9269,1.8174
375,syn_wal_52_to_dp_wal_52,5,0.0010,2.9678,1.7863
376,syn_wal_52_to_dp_wal_52,6,0.0054,3.4720,2.2110
377,syn_wal_52_to_dp_wal_52,7,0.0047,3.2379,1.9542
378,syn_wal_52_to_dp_wal_52,8,0.0010,3.0025,1.8301
379,syn_wal_52_to_dp_wal_52,9,0.0009,2.8131,1.7706
380,syn_wal_53_to_dp_wal_53,0,0.0012,9.0692,8.9591
381,syn_wal_53_to_dp_wal_53,1,0.0031,9.2142,7.7450
382,syn_wal_53_to_dp_wal_53,2,0.0009,6.4814,5.8417
383,syn_wal_53_to_dp_wal_53,3,0.0014,14.6183,16.0569
384,syn_wal_53_to_dp_wal_53,4,0.0014,9.1284,8.4769
385,syn_wal_53_to_dp_wal_53,5,0.0010,8.8794,6.7948
386,syn_wal_53_to_dp_wal_53,6,0.0698,9.4284,9.6837
387,syn_wal_53_to_dp_wal_53,7,0.0166,13.6446,15.7585
388,syn_wal_53_to_dp_wal_53,8,0.0011,8.2327,5.2403
389,syn_wal_53_to_dp_wal_53,9,0.0015,9.8153,9.9247
390,syn_wal_54_to_dp_wal_54,0,0.0020,1.9664,1.7125
391,syn_wal_54_to_dp_wal_54,1,0.0176,0.9535,1.8608
392,syn_wal_54_to_dp_wal_54,2,0.0025,2.0294,1.9602
393,syn_wal_54_to_dp_wal_54,3,0.0048,1.5713,1.7851
394,syn_wal_54_to_dp_wal_54,4,0.0008,1.1205,1.4828
395,syn_wal_54_to_dp_wal_54,5,0.0036,1.9882,1.7883
396,syn_wal_54_to_dp_wal_54,6,0.0092,1.3100,1.7318
397,syn_wal_54_to_dp_wal_54,7,0.0093,1.9300,2.0627
398,syn_wal_54_to_dp_wal_54,8,0.0019,1.3187,1.5804
399,syn_wal_54_to_dp_wal_54,9,0.0016,1.6318,1.4276
400,syn_wal_55_to_dp_wal_55,0,0.0022,3.2348,2.4404
401,syn_wal_55_to_dp_wal_55,1,0.0020,4.0076,3.1453
402,syn_wal_55_to_dp_wal_55,2,0.0016,4.1135,2.7521
403,syn_wal_55_to_dp_wal_55,3,0.0010,3.7130,2.4450
404,syn_wal_55_to_dp_wal_55,4,0.0035,3.7202,2.9298
405,syn_wal_55_to_dp_wal_55,5,0.0006,2.8020,1.9475
406,syn_wal_55_to_dp_wal_55,6,0.0009,3.1527,2.2943
407,syn_wal_55_to_dp_wal_55,7,0.0012,3.7657,3.2470
408,syn_wal_55_to_dp_wal_55,8,0.0023,1.9836,2.1185
409,syn_wal_55_to_dp_wal_55,9,0.0007,3.2105,2.2097
410,syn_wal_56_to_dp_wal_56,0,0.0016,1.9423,1.3785
411,syn_wal_56_to_dp_wal_56,1,0.0060,1.2494,0.7900
412,syn_wal_56_to_dp_wal_56,2,0.0019,3.0598,1.9801
413,syn_wal_56_to_dp_wal_56,3,0.0009,2.5741,1.5417
414,syn_wal_56_to_dp_wal_56,4,0.0044,3.6385,2.2642
415,syn_wal_56_to_dp_wal_56,5,0.0013,2.1175,1.3639
416,syn_wal_56_to_dp_wal_56,6,0.0020,2.7264,1.7112
417,syn_wal_56_to_dp_wal_56,7,0.0050,3.0052,1.9892
418,syn_wal_56_to_dp_wal_56,8,0.0010,2.6578,1.7258
419,syn_wal_56_to_dp_wal_56,9,0.0018,2.6547,1.6505
420,syn_wal_57_to_dp_wal_57,0,0.5049,1.0085,1.2853
421,syn_wal_57_to_dp_wal_57,1,0.0025,2.7156,1.6675
422,syn_wal_57_to_dp_wal_57,2,0.0012,2.2803,1.4217
423,syn_wal_57_to_dp_wal_57,3,0.0044,2.5459,1.6696
424,syn_wal_57_to_dp_wal_57,4,0.0018,2.8308,1.7758
425,syn_wal_57_to_dp_wal_57,5,0.0005,1.3159,0.9699
426,syn_wal_57_to_dp_wal_57,6,0.0012,1.9948,1.2219
427,syn_wal_57_to_dp_wal_57,7,0.0031,2.3845,1.5119
428,syn_wal_57_to_dp_wal_57,8,0.0011,1.8362,1.2145
429,syn_wal_57_to_dp_wal_57,9,0.0012,2.4715,1.4785
430,syn_wal_58_to_dp_wal_58,0,0.0023,2.3075,2.3512
431,syn_wal_58_to_dp_wal_58,1,0.0066,3.0215,2.1980
432,syn_wal_58_to_dp_wal_58,2,0.0112,2.3227,3.1756
433,syn_wal_58_to_dp_wal_58,3,0.0031,1.9170,2.8709
434,syn_wal_58_to_dp_wal_58,4,0.0049,2.5995,1.9943
435,syn_wal_58_to_dp_wal_58,5,0.0025,2.6204,3.0282
436,syn_wal_58_to_dp_wal_58,6,0.4969,3.8141,5.5496
437,syn_wal_58_to_dp_wal_58,7,0.0116,2.3579,2.0823
438,syn_wal_58_to_dp_wal_58,8,0.0043,3.2070,2.4222
439,syn_wal_58_to_dp_wal_58,9,0.0018,2.7468,2.2276
440,syn_wal_59_to_dp_wal_59,0,0.0066,3.4565,2.2867
441,syn_wal_59_to_dp_wal_59,1,0.0021,2.8928,1.8535
442,syn_wal_59_to_dp_wal_59,2,0.0011,2.7105,1.6995
443,syn_wal_59_to_dp_wal_59,3,0.0014,3.1157,2.0385
444,syn_wal_59_to_dp_wal_59,4,0.0009,2.7846,1.8117
445,syn_wal_59_to_dp_wal_59,5,0.0011,3.4264,2.0079
446,syn_wal_59_to_dp_wal_59,6,0.0018,2.4369,1.7446
447,syn_wal_59_to_dp_wal_59,7,0.0345,4.2517,2.6980
448,syn_wal_59_to_dp_wal_59,8,0.0009,2.5773,1.8544
449,syn_wal_59_to_dp_wal_59,9,0.0008,2.7141,1.7384
450,syn_wal_60_to_dp_wal_60,0,0.0041,8.0736,4.9822
451,syn_wal_60_to_dp_wal_60,1,0.0013,6.7831,4.5050
452,syn_wal_60_to_dp_wal_60,2,0.0014,8.0035,4.6185
453,syn_wal_60_to_dp_wal_60,3,0.1194,7.8032,4.7468
454,syn_wal_60_to_dp_wal_60,4,0.0013,5.2163,3.5883
455,syn_wal_60_to_dp_wal_60,5,0.0026,8.7333,4.9436
456,syn_wal_60_to_dp_wal_60,6,0.0016,3.2661,2.4040
457,syn_wal_60_to_dp_wal_60,7,0.0025,6.5385,4.0481
458,syn_wal_60_to_dp_wal_60,8,0.0015,6.5024,4.1844
459,syn_wal_60_to_dp_wal_60,9,0.0013,5.3171,3.3643
460,syn_wal_61_to_dp_wal_61,0,0.0057,3.2518,2.5201
461,syn_wal_61_to_dp_wal_61,1,0.0019,3.2999,2.8582
462,syn_wal_61_to_dp_wal_61,2,0.0023,2.1691,2.1674
463,syn_wal_61_to_dp_wal_61,3,0.0006,3.4439,2.1516
464,syn_wal_61_to_dp_wal_61,4,0.0009,3.5551,2.3129
465,syn_wal_61_to_dp_wal_61,5,0.0011,2.7672,2.6991
466,syn_wal_61_to_dp_wal_61,6,0.0043,4.7349,3.0187
467,syn_wal_61_to_dp_wal_61,7,0.0058,4.2160,3.2630
468,syn_wal_61_to_dp_wal_61,8,0.0083,3.6079,2.6646
469,syn_wal_61_to_dp_wal_61,9,0.0026,4.1928,2.6441
470,syn_wal_62_to_dp_wal_62,0,0.0011,1.5670,1.0187
471,syn_wal_62_to_dp_wal_62,1,0.0073,1.2594,1.1575
472,syn_wal_62_to_dp_wal_62,2,0.0021,1.2926,0.8606
473,syn_wal_62_to_dp_wal_62,3,0.0007,1.3202,0.8318
474,syn_wal_62_to_dp_wal_62,4,0.0007,1.2535,0.8084
475,syn_wal_62_to_dp_wal_62,5,0.0011,1.8450,1.0958
476,syn_wal_62_to_dp_wal_62,6,0.0007,1.8945,1.0151
477,syn_wal_62_to_dp_wal_62,7,0.0008,0.9752,0.5998
478,syn_wal_62_to_dp_wal_62,8,0.0007,1.5667,0.9289
479,syn_wal_62_to_dp_wal_62,9,0.0006,1.8086,1.1099
480,syn_wal_63_to_dp_wal_63,0,0.0031,1.8884,2.8679
481,syn_wal_63_to_dp_wal_63,1,0.0067,1.5603,1.8706
482,syn_wal_63_to_dp_wal_63,2,0.0017,2.4904,2.0168
483,syn_wal_63_to_dp_wal_63,3,0.0008,2.6308,1.9917
484,syn_wal_63_to_dp_wal_63,4,0.0021,2.1414,2.0037
485,syn_wal_63_to_dp_wal_63,5,0.0017,2.1572,2.3464
486,syn_wal_63_to_dp_wal_63,6,0.0012,1.6833,2.2447
487,syn_wal_63_to_dp_wal_63,7,0.0018,1.0800,1.6703
488,syn_wal_63_to_dp_wal_63,8,0.0020,2.1452,2.0653
489,syn_wal_63_to_dp_wal_63,9,0.0017,2.9714,2.9236
490,syn_wal_64_to_dp_wal_64,0,0.0020,2.3820,2.4221
491,syn_wal_64_to_dp_wal_64,1,0.0029,2.7109,3.5382
492,syn_wal_64_to_dp_wal_64,2,0.0023,2.7991,2.4911
493,syn_wal_64_to_dp_wal_64,3,0.0014,2.0498,1.7004
494,syn_wal_64_to_dp_wal_64,4,0.0017,1.9832,1.5899
495,syn_wal_64_to_dp_wal_64,5,0.0014,1.7379,1.4093
496,syn_wal_64_to_dp_wal_64,6,0.0014,1.8938,2.3792
497,syn_wal_64_to_dp_wal_64,7,0.0024,2.4150,2.9953
498,syn_wal_64_to_dp_wal_64,8,0.0014,2.3712,1.5998
499,syn_wal_64_to_dp_wal_64,9,0.0019,2.0742,1.9642
500,syn_wal_65_to_dp_wal_65,0,0.0112,2.9983,2.1966
501,syn_wal_65_to_dp_wal_65,1,0.0113,8.7088,4.4232
502,syn_wal_65_to_dp_wal_65,2,0.0144,4.6347,3.7368
503,syn_wal_65_to_dp_wal_65,3,0.0147,6.1630,5.1818
504,syn_wal_65_to_dp_wal_65,4,0.0116,6.3220,4.9343
505,syn_wal_65_to_dp_wal_65,5,0.0233,3.3432,3.5587
506,syn_wal_65_to_dp_wal_65,6,0.0132,5.5572,2.6821
507,syn_wal_65_to_dp_wal_65,7,0.0134,9.4272,6.4336
508,syn_wal_65_to_dp_wal_65,8,0.0116,10.3805,6.7187
509,syn_wal_65_to_dp_wal_65,9,0.0183,1.0595,0.8024
510,syn_wal_66_to_dp_wal_66,0,0.0064,10.2819,12.3408
511,syn_wal_66_to_dp_wal_66,1,0.0014,5.9800,5.1711
512,syn_wal_66_to_dp_wal_66,2,0.0013,7.7329,8.4487
513,syn_wal_66_to_dp_wal_66,3,0.0011,6.3410,5.1412
514,syn_wal_66_to_dp_wal_66,4,0.0012,7.8118,7.8264
515,syn_wal_66_to_dp_wal_66,5,0.0008,8.0210,9.0253
516,syn_wal_66_to_dp_wal_66,6,0.0012,8.5673,8.6672
517,syn_wal_66_to_dp_wal_66,7,0.0014,7.2297,7.4410
518,syn_wal_66_to_dp_wal_66,8,0.0016,7.7037,7.0540
519,syn_wal_66_to_dp_wal_66,9,0.0007,7.7958,9.7326
520,syn_wal_67_to_dp_wal_67,0,0.0167,3.4334,2.0485
521,syn_wal_67_to_dp_wal_67,1,0.0222,2.2509,1.4977
522,syn_wal_67_to_dp_wal_67,2,0.0190,3.0668,1.8832
523,syn_wal_67_to_dp_wal_67,3,0.0148,2.4615,2.2113
524,syn_wal_67_to_dp_wal_67,4,0.0173,3.4515,2.2517
525,syn_wal_67_to_dp_wal_67,5,0.0195,3.9362,2.1348
526,syn_wal_67_to_dp_wal_67,6,0.0200,2.4993,1.7947
527,syn_wal_67_to_dp_wal_67,7,0.0218,2.4504,1.6577
528,syn_wal_67_to_dp_wal_67,8,0.0482,3.9525,2.6093
529,syn_wal_67_to_dp_wal_67,9,0.0186,3.6904,2.3861
530,syn_wal_68_to_dp_wal_68,0,0.0102,1.7096,1.0187
531,syn_wal_68_to_dp_wal_68,1,0.0099,1.5536,1.0764
532,syn_wal_68_to_dp_wal_68,2,0.0090,2.1290,1.3132
533,syn_wal_68_to_dp_wal_68,3,0.0080,2.2255,1.3725
534,syn_wal_68_to_dp_wal_68,4,0.0086,1.9582,1.2197
535,syn_wal_68_to_dp_wal_68,5,0.0090,1.6888,1.2460
536,syn_wal_68_to_dp_wal_68,6,0.0094,2.1929,1.2471
537,syn_wal_68_to_dp_wal_68,7,0.0140,1.7983,1.2835
538,syn_wal_68_to_dp_wal_68,8,0.0083,1.8132,1.1633
539,syn_wal_68_to_dp_wal_68,9,0.0107,1.9332,1.2274
540,syn_wal_69_to_dp_wal_69,0,0.0016,2.5892,1.9250
541,syn_wal_69_to_dp_wal_69,1,0.0041,2.4693,2.0483
542,syn_wal_69_to_dp_wal_69,2,0.0018,3.0494,2.1194
543,syn_wal_69_to_dp_wal_69,3,0.0008,3.3136,1.8380
544,syn_wal_69_to_dp_wal_69,4,0.0008,3.1240,1.8032
545,syn_wal_69_to_dp_wal_69,5,0.0068,2.6317,1.8184
546,syn_wal_69_to_dp_wal_69,6,0.0030,1.6675,1.4343
547,syn_wal_69_to_dp_wal_69,7,0.0014,2.9459,1.8241
548,syn_wal_69_to_dp_wal_69,8,0.0016,3.2675,2.0524
549,syn_wal_69_to_dp_wal_69,9,0.0014,3.2446,2.0600
550,syn_wal_70_to_dp_wal_70,0,0.0046,2.5774,3.3197
551,syn_wal_70_to_dp_wal_70,1,0.0049,5.2561,6.0212
552,syn_wal_70_to_dp_wal_70,2,0.0094,2.9996,2.0109
553,syn_wal_70_to_dp_wal_70,3,0.0102,5.6845,6.1243
554,syn_wal_70_to_dp_wal_70,4,0.0051,3.5286,2.3532
555,syn_wal_70_to_dp_wal_70,5,0.0032,4.6241,6.3060
556,syn_wal_70_to_dp_wal_70,6,0.0040,5.6012,4.5927
557,syn_wal_70_to_dp_wal_70,7,0.0091,5.6126,7.6595
558,syn_wal_70_to_dp_wal_70,8,0.0027,1.9481,2.4163
559,syn_wal_70_to_dp_wal_70,9,0.0038,2.8285,3.7686
560,syn_wal_71_to_dp_wal_71,0,0.0029,2.7598,1.6686
561,syn_wal_71_to_dp_wal_71,1,0.0032,2.2588,1.4954
562,syn_wal_71_to_dp_wal_71,2,0.0010,1.3496,0.8550
563,syn_wal_71_to_dp_wal_71,3,0.0009,1.8367,1.2561
564,syn_wal_71_to_dp_wal_71,4,0.0015,2.0728,1.4218
565,syn_wal_71_to_dp_wal_71,5,0.0008,1.9554,1.2098
566,syn_wal_71_to_dp_wal_71,6,0.0063,2.9927,1.8114
567,syn_wal_71_to_dp_wal_71,7,0.0031,2.5835,1.7117
568,syn_wal_71_to_dp_wal_71,8,0.0005,1.7379,1.0857
569,syn_wal_71_to_dp_wal_71,9,0.0014,2.3258,1.5057
570,syn_wal_72_to_dp_wal_72,0,0.0011,4.0985,2.4001
571,syn_wal_72_to_dp_wal_72,1,0.0024,3.7865,2.4659
572,syn_wal_72_to_dp_wal_72,2,0.0012,3.9782,2.3176
573,syn_wal_72_to_dp_wal_72,3,0.0007,3.4440,2.1357
574,syn_wal_72_to_dp_wal_72,4,0.0013,3.3229,2.1458
575,syn_wal_72_to_dp_wal_72,5,0.0008,3.2678,2.0632
576,syn_wal_72_to_dp_wal_72,6,0.0006,3.1742,2.0451
577,syn_wal_72_to_dp_wal_72,7,0.0046,4.3465,2.7593
578,syn_wal_72_to_dp_wal_72,8,0.0006,3.4717,2.1805
579,syn_wal_72_to_dp_wal_72,9,0.0010,3.5171,2.3384
580,syn_wal_73_to_dp_wal_73,0,0.0008,9.2686,5.7164
581,syn_wal_73_to_dp_wal_73,1,0.0013,11.8841,7.4903
582,syn_wal_73_to_dp_wal_73,2,0.0011,9.1784,5.8763
583,syn_wal_73_to_dp_wal_73,3,0.0833,7.7689,5.1488
584,syn_wal_73_to_dp_wal_73,4,0.0126,15.8947,10.1080
585,syn_wal_73_to_dp_wal_73,5,0.0025,9.3016,5.8953
586,syn_wal_73_to_dp_wal_73,6,0.0015,11.4797,7.2470
587,syn_wal_73_to_dp_wal_73,7,0.0012,12.2789,7.7717
588,syn_wal_73_to_dp_wal_73,8,0.0008,8.5672,5.4618
589,syn_wal_73_to_dp_wal_73,9,0.0008,13.6971,8.6037
590,syn_wal_74_to_dp_wal_74,0,0.0014,6.5945,4.3375
591,syn_wal_74_to_dp_wal_74,1,0.0016,5.4237,2.9755
592,syn_wal_74_to_dp_wal_74,2,0.0013,6.3188,5.7415
593,syn_wal_74_to_dp_wal_74,3,0.0010,5.7899,4.4363
594,syn_wal_74_to_dp_wal_74,4,0.0016,5.4697,3.4371
595,syn_wal_74_to_dp_wal_74,5,0.0013,9.0437,5.4119
596,syn_wal_74_to_dp_wal_74,6,0.0008,6.0728,3.7702
597,syn_wal_74_to_dp_wal_74,7,0.0022,5.4731,3.3943
598,syn_wal_74_to_dp_wal_74,8,0.0032,5.9128,3.3007
599,syn_wal_74_to_dp_wal_74,9,0.0006,4.7787,4.4355
600,syn_wal_75_to_dp_wal_75,0,0.0029,2.4330,1.6511
601,syn_wal_75_to_dp_wal_75,1,0.0012,1.9946,1.4296
602,syn_wal_75_to_dp_wal_75,2,0.0013,2.6654,1.5182
603,syn_wal_75_to_dp_wal_75,3,0.0008,2.3562,1.3908
604,syn_wal_75_to_dp_wal_75,4,0.0012,1.4501,1.1501
605,syn_wal_75_to_dp_wal_75,5,0.0049,1.5383,1.6765
606,syn_wal_75_to_dp_wal_75,6,0.0013,1.6130,1.2570
607,syn_wal_75_to_dp_wal_75,7,0.0008,1.8286,1.2559
608,syn_wal_75_to_dp_wal_75,8,0.0042,2.2935,1.3584
609,syn_wal_75_to_dp_wal_75,9,0.0020,2.7930,1.7347
610,mean,-,0.0080,3.5797,3.0284
611,std,-,0.0497,2.5550,2.6092
