,scenario,run,acc,f1_score,auroc
111,syn_wal_26_to_dp_wal_26,1,0.2500,0.2694,0.5617
112,syn_wal_26_to_dp_wal_26,2,0.3250,0.3100,0.6300
113,syn_wal_26_to_dp_wal_26,3,0.2750,0.2858,0.5633
114,syn_wal_26_to_dp_wal_26,4,0.2750,0.2538,0.6108
115,syn_wal_26_to_dp_wal_26,5,0.4500,0.4144,0.6842
116,syn_wal_26_to_dp_wal_26,6,0.2500,0.2167,0.5875
117,syn_wal_26_to_dp_wal_26,7,0.4000,0.3774,0.7075
118,syn_wal_26_to_dp_wal_26,8,0.3250,0.2633,0.6608
119,syn_wal_26_to_dp_wal_26,9,0.3500,0.3048,0.6192
120,syn_wal_27_to_dp_wal_27,0,0.5250,0.4968,0.7100
121,syn_wal_27_to_dp_wal_27,1,0.4500,0.3929,0.7167
122,syn_wal_27_to_dp_wal_27,2,0.5500,0.5254,0.7475
123,syn_wal_27_to_dp_wal_27,3,0.5000,0.4723,0.7508
124,syn_wal_27_to_dp_wal_27,4,0.5000,0.4643,0.7942
125,syn_wal_27_to_dp_wal_27,5,0.4750,0.4633,0.7433
126,syn_wal_27_to_dp_wal_27,6,0.5250,0.4919,0.7608
127,syn_wal_27_to_dp_wal_27,7,0.5500,0.5179,0.7875
128,syn_wal_27_to_dp_wal_27,8,0.5750,0.5524,0.7808
129,syn_wal_27_to_dp_wal_27,9,0.5000,0.4784,0.7425
130,syn_wal_28_to_dp_wal_28,0,0.4500,0.3833,0.6150
131,syn_wal_28_to_dp_wal_28,1,0.2750,0.2661,0.5567
132,syn_wal_28_to_dp_wal_28,2,0.2750,0.2661,0.5642
133,syn_wal_28_to_dp_wal_28,3,0.2500,0.2500,0.6150
134,syn_wal_28_to_dp_wal_28,4,0.3750,0.3645,0.6550
135,syn_wal_28_to_dp_wal_28,5,0.3250,0.3133,0.5850
136,syn_wal_28_to_dp_wal_28,6,0.4000,0.3620,0.6167
137,syn_wal_28_to_dp_wal_28,7,0.2750,0.2661,0.5733
138,syn_wal_28_to_dp_wal_28,8,0.4750,0.4342,0.7492
139,syn_wal_28_to_dp_wal_28,9,0.2750,0.2661,0.5100
140,syn_wal_29_to_dp_wal_29,0,0.5250,0.4519,0.6300
141,syn_wal_29_to_dp_wal_29,1,0.4000,0.3575,0.6000
142,syn_wal_29_to_dp_wal_29,2,0.5000,0.3782,0.6650
143,syn_wal_29_to_dp_wal_29,3,0.5000,0.3782,0.6758
144,syn_wal_29_to_dp_wal_29,4,0.5000,0.3367,0.7650
145,syn_wal_29_to_dp_wal_29,5,0.4750,0.4156,0.6717
146,syn_wal_29_to_dp_wal_29,6,0.4750,0.3588,0.6900
147,syn_wal_29_to_dp_wal_29,7,0.5000,0.3750,0.6892
148,syn_wal_29_to_dp_wal_29,8,0.5000,0.3750,0.7833
149,syn_wal_29_to_dp_wal_29,9,0.4750,0.3588,0.6233
150,syn_wal_30_to_dp_wal_30,0,0.3000,0.2925,0.6467
151,syn_wal_30_to_dp_wal_30,1,0.3500,0.2848,0.6300
152,syn_wal_30_to_dp_wal_30,2,0.5500,0.4972,0.7792
153,syn_wal_30_to_dp_wal_30,3,0.4500,0.4310,0.7508
154,syn_wal_30_to_dp_wal_30,4,0.3750,0.3709,0.6733
155,syn_wal_30_to_dp_wal_30,5,0.5750,0.5362,0.7817
156,syn_wal_30_to_dp_wal_30,6,0.5250,0.4677,0.7400
157,syn_wal_30_to_dp_wal_30,7,0.3750,0.3791,0.6592
158,syn_wal_30_to_dp_wal_30,8,0.5750,0.5375,0.7308
159,syn_wal_30_to_dp_wal_30,9,0.4250,0.4062,0.6008
160,syn_wal_31_to_dp_wal_31,0,0.4250,0.2833,0.7292
161,syn_wal_31_to_dp_wal_31,1,0.4250,0.2833,0.7992
162,syn_wal_31_to_dp_wal_31,2,0.4250,0.2833,0.8083
163,syn_wal_31_to_dp_wal_31,3,0.4250,0.2833,0.7408
164,syn_wal_31_to_dp_wal_31,4,0.4250,0.2833,0.7546
165,syn_wal_31_to_dp_wal_31,5,0.4250,0.2833,0.7975
166,syn_wal_31_to_dp_wal_31,6,0.4250,0.2833,0.8658
167,syn_wal_31_to_dp_wal_31,7,0.4250,0.2833,0.7917
168,syn_wal_31_to_dp_wal_31,8,0.4250,0.2833,0.7892
169,syn_wal_31_to_dp_wal_31,9,0.4250,0.2833,0.7225
170,syn_wal_32_to_dp_wal_32,0,0.3500,0.2821,0.5008
171,syn_wal_32_to_dp_wal_32,1,0.2250,0.1779,0.5917
172,syn_wal_32_to_dp_wal_32,2,0.4250,0.3446,0.5317
173,syn_wal_32_to_dp_wal_32,3,0.2750,0.2610,0.6067
174,syn_wal_32_to_dp_wal_32,4,0.5000,0.3750,0.5625
175,syn_wal_32_to_dp_wal_32,5,0.4000,0.3213,0.5742
176,syn_wal_32_to_dp_wal_32,6,0.3250,0.2904,0.6092
177,syn_wal_32_to_dp_wal_32,7,0.3500,0.2679,0.5883
178,syn_wal_32_to_dp_wal_32,8,0.5000,0.3750,0.6142
