,scenario,run,acc,f1_score,auroc
202,syn_26_to_dp_26,2,0.4000,0.2848,0.7200
203,syn_26_to_dp_26,3,0.4000,0.3872,0.7650
204,syn_26_to_dp_26,4,0.1750,0.1505,0.6742
205,syn_26_to_dp_26,5,0.2750,0.2205,0.7717
206,syn_26_to_dp_26,6,0.1750,0.1362,0.6967
207,syn_26_to_dp_26,7,0.4750,0.3735,0.8433
208,syn_26_to_dp_26,8,0.2250,0.1833,0.7100
209,syn_26_to_dp_26,9,0.4500,0.3545,0.8358
210,syn_27_to_dp_27,0,0.4500,0.3785,0.8675
211,syn_27_to_dp_27,1,0.4750,0.4274,0.8792
212,syn_27_to_dp_27,2,0.3250,0.2268,0.8200
213,syn_27_to_dp_27,3,0.6250,0.5701,0.9008
214,syn_27_to_dp_27,4,0.5250,0.4573,0.7983
215,syn_27_to_dp_27,5,0.3500,0.2918,0.8583
216,syn_27_to_dp_27,6,0.3250,0.2381,0.8117
217,syn_27_to_dp_27,7,0.4500,0.3780,0.8533
218,syn_27_to_dp_27,8,0.3500,0.2507,0.7233
219,syn_27_to_dp_27,9,0.5000,0.4257,0.7167
220,syn_28_to_dp_28,0,0.5000,0.3782,0.7692
221,syn_28_to_dp_28,1,0.5000,0.4637,0.7183
222,syn_28_to_dp_28,2,0.6000,0.5499,0.7917
223,syn_28_to_dp_28,3,0.4500,0.4046,0.7700
224,syn_28_to_dp_28,4,0.4750,0.4250,0.7608
225,syn_28_to_dp_28,5,0.3750,0.3510,0.7133
226,syn_28_to_dp_28,6,0.5250,0.5250,0.7408
227,syn_28_to_dp_28,7,0.3750,0.3644,0.7383
228,syn_28_to_dp_28,8,0.4000,0.3708,0.6992
229,syn_28_to_dp_28,9,0.3750,0.3510,0.7050
230,syn_29_to_dp_29,0,0.5250,0.4947,0.8158
231,syn_29_to_dp_29,1,0.5250,0.5234,0.8475
232,syn_29_to_dp_29,2,0.4250,0.3938,0.6758
233,syn_29_to_dp_29,3,0.6250,0.6132,0.9042
234,syn_29_to_dp_29,4,0.5750,0.4929,0.9108
235,syn_29_to_dp_29,5,0.5500,0.4869,0.8758
236,syn_29_to_dp_29,6,0.5750,0.5361,0.8200
237,syn_29_to_dp_29,7,0.6250,0.6146,0.8850
238,syn_29_to_dp_29,8,0.5750,0.5548,0.8575
239,syn_29_to_dp_29,9,0.4500,0.4446,0.7992
240,syn_30_to_dp_30,0,0.2750,0.2661,0.5983
241,syn_30_to_dp_30,1,0.2500,0.2500,0.4350
242,syn_30_to_dp_30,2,0.2500,0.2500,0.5933
243,syn_30_to_dp_30,3,0.1000,0.1429,0.5767
244,syn_30_to_dp_30,4,0.2500,0.2500,0.4625
245,syn_30_to_dp_30,5,0.2000,0.2222,0.5075
