,scenario,run,acc,f1_score,auroc
449,syn_59_to_dp_59,9,0.5000,0.4748,0.7475
450,syn_60_to_dp_60,0,0.3750,0.2778,0.6133
451,syn_60_to_dp_60,1,0.4500,0.3413,0.6800
452,syn_60_to_dp_60,2,0.4750,0.3588,0.7167
453,syn_60_to_dp_60,3,0.4000,0.3011,0.6742
454,syn_60_to_dp_60,4,0.5000,0.3750,0.6942
455,syn_60_to_dp_60,5,0.4500,0.3413,0.6558
456,syn_60_to_dp_60,6,0.4500,0.3095,0.6592
457,syn_60_to_dp_60,7,0.4500,0.3413,0.7058
458,syn_60_to_dp_60,8,0.5000,0.3750,0.7150
459,syn_60_to_dp_60,9,0.4500,0.3413,0.7200
460,syn_61_to_dp_61,0,0.5250,0.4609,0.8958
461,syn_61_to_dp_61,1,0.5500,0.4784,0.8933
462,syn_61_to_dp_61,2,0.5000,0.4859,0.8333
463,syn_61_to_dp_61,3,0.5000,0.4274,0.8767
464,syn_61_to_dp_61,4,0.7500,0.7479,0.9192
465,syn_61_to_dp_61,5,0.6250,0.6169,0.8733
466,syn_61_to_dp_61,6,0.5750,0.5700,0.8667
467,syn_61_to_dp_61,7,0.6250,0.6093,0.8467
468,syn_61_to_dp_61,8,0.5750,0.5513,0.8250
469,syn_61_to_dp_61,9,0.5750,0.5484,0.8492
470,syn_62_to_dp_62,0,0.5500,0.4814,0.9067
471,syn_62_to_dp_62,1,0.5250,0.4316,0.8925
472,syn_62_to_dp_62,2,0.5500,0.4821,0.9067
473,syn_62_to_dp_62,3,0.6250,0.5761,0.9200
474,syn_62_to_dp_62,4,0.5750,0.5163,0.9333
475,syn_62_to_dp_62,5,0.7000,0.6541,0.9017
476,syn_62_to_dp_62,6,0.4250,0.2811,0.7717
477,syn_62_to_dp_62,7,0.9000,0.9011,0.9950
478,syn_62_to_dp_62,8,0.5250,0.4439,0.9008
479,syn_62_to_dp_62,9,0.5000,0.4003,0.9108
480,syn_63_to_dp_63,0,0.6500,0.6081,0.9850
481,syn_63_to_dp_63,1,0.8000,0.8022,0.9825
482,syn_63_to_dp_63,2,0.6250,0.5786,0.9650
483,syn_63_to_dp_63,3,0.4500,0.3313,0.8758
484,syn_63_to_dp_63,4,0.7500,0.7524,0.9825
485,syn_63_to_dp_63,5,0.4250,0.3561,0.8475
486,syn_63_to_dp_63,6,0.6250,0.5973,0.9700
487,syn_63_to_dp_63,7,0.6000,0.5771,0.9575
488,syn_63_to_dp_63,8,0.5500,0.4751,0.9692
489,syn_63_to_dp_63,9,0.6750,0.6330,0.9575
490,syn_64_to_dp_64,0,0.3750,0.2563,0.7775
491,syn_64_to_dp_64,1,0.3250,0.2404,0.8333
492,syn_64_to_dp_64,2,0.7000,0.6285,0.8025
493,syn_64_to_dp_64,3,0.5750,0.5409,0.8200
494,syn_64_to_dp_64,4,0.5750,0.5043,0.7617
495,syn_64_to_dp_64,5,0.5500,0.5405,0.7533
496,syn_64_to_dp_64,6,0.4750,0.4407,0.8308
497,syn_64_to_dp_64,7,0.4750,0.4952,0.7308
498,syn_64_to_dp_64,8,0.4500,0.4514,0.7442
499,syn_64_to_dp_64,9,0.6000,0.5490,0.7883
500,syn_65_to_dp_65,0,0.5000,0.4205,0.8008
501,syn_65_to_dp_65,1,0.4250,0.3348,0.8758
502,syn_65_to_dp_65,2,0.5000,0.4773,0.8467
503,syn_65_to_dp_65,3,0.4000,0.3403,0.7675
504,syn_65_to_dp_65,4,0.3750,0.2716,0.7375
505,syn_65_to_dp_65,5,0.5500,0.4725,0.8017
506,syn_65_to_dp_65,6,0.6000,0.5051,0.8675
507,syn_65_to_dp_65,7,0.6750,0.6121,0.8508
508,syn_65_to_dp_65,8,0.6250,0.6037,0.8600
509,syn_65_to_dp_65,9,0.6750,0.6459,0.9050
510,syn_66_to_dp_66,0,0.6000,0.5595,0.7642
511,syn_66_to_dp_66,1,0.5250,0.4807,0.7275
512,syn_66_to_dp_66,2,0.5250,0.4484,0.7792
513,syn_66_to_dp_66,3,0.6500,0.5851,0.8092
514,syn_66_to_dp_66,4,0.5000,0.4472,0.6942
515,syn_66_to_dp_66,5,0.5000,0.4571,0.7975
516,syn_66_to_dp_66,6,0.5500,0.5185,0.7575
517,syn_66_to_dp_66,7,0.4000,0.3923,0.7225
518,syn_66_to_dp_66,8,0.4250,0.3738,0.6042
519,syn_66_to_dp_66,9,0.4500,0.4246,0.6525
520,syn_67_to_dp_67,0,0.5250,0.4621,0.6983
521,syn_67_to_dp_67,1,0.5250,0.4621,0.7550
522,syn_67_to_dp_67,2,0.5000,0.4167,0.7767
523,syn_67_to_dp_67,3,0.5250,0.4583,0.7425
524,syn_67_to_dp_67,4,0.5250,0.4621,0.7000
525,syn_67_to_dp_67,5,0.5250,0.4583,0.7475
526,syn_67_to_dp_67,6,0.4750,0.4052,0.7508
527,syn_67_to_dp_67,7,0.4500,0.4289,0.7150
528,syn_67_to_dp_67,8,0.5500,0.5000,0.7067
529,syn_67_to_dp_67,9,0.5250,0.4621,0.7167
530,syn_68_to_dp_68,0,0.4500,0.3624,0.8200
531,syn_68_to_dp_68,1,0.6250,0.5886,0.8683
532,syn_68_to_dp_68,2,0.6750,0.6358,0.8400
533,syn_68_to_dp_68,3,0.5500,0.5223,0.8275
534,syn_68_to_dp_68,4,0.6500,0.5944,0.8625
535,syn_68_to_dp_68,5,0.6250,0.5947,0.8750
536,syn_68_to_dp_68,6,0.6250,0.5777,0.8917
537,syn_68_to_dp_68,7,0.6750,0.6170,0.9267
538,syn_68_to_dp_68,8,0.7750,0.7079,0.8850
539,syn_68_to_dp_68,9,0.7000,0.6389,0.8825
540,syn_69_to_dp_69,0,0.3750,0.2994,0.9367
541,syn_69_to_dp_69,1,0.6000,0.5887,0.8300
542,syn_69_to_dp_69,2,0.5250,0.4587,0.9225
543,syn_69_to_dp_69,3,0.7000,0.6825,0.9325
544,syn_69_to_dp_69,4,0.3500,0.3127,0.8025
545,syn_69_to_dp_69,5,0.6500,0.6092,0.9708
546,syn_69_to_dp_69,6,0.7000,0.7037,0.9358
547,syn_69_to_dp_69,7,0.6000,0.5317,0.8583
548,syn_69_to_dp_69,8,0.8000,0.8094,0.9475
549,syn_69_to_dp_69,9,0.7250,0.7302,0.9292
550,syn_70_to_dp_70,0,0.6750,0.5970,0.8600
551,syn_70_to_dp_70,1,0.6250,0.5655,0.9017
552,syn_70_to_dp_70,2,0.6750,0.6520,0.9258
553,syn_70_to_dp_70,3,0.4750,0.3917,0.8508
554,syn_70_to_dp_70,4,0.4500,0.3533,0.7092
555,syn_70_to_dp_70,5,0.4750,0.3903,0.8650
556,syn_70_to_dp_70,6,0.5250,0.4457,0.8950
557,syn_70_to_dp_70,7,0.3750,0.2833,0.5933
558,syn_70_to_dp_70,8,0.4250,0.2917,0.6825
559,syn_70_to_dp_70,9,0.4250,0.2917,0.7983
560,syn_71_to_dp_71,0,0.4500,0.3712,0.8583
561,syn_71_to_dp_71,1,0.7000,0.6231,0.8217
562,syn_71_to_dp_71,2,0.6750,0.6036,0.7858
563,syn_71_to_dp_71,3,0.7000,0.6231,0.9267
564,syn_71_to_dp_71,4,0.6750,0.6231,0.9058
565,syn_71_to_dp_71,5,0.7500,0.7009,0.9675
566,syn_71_to_dp_71,6,0.7500,0.6667,0.9350
567,syn_71_to_dp_71,7,0.4750,0.3701,0.9333
568,syn_71_to_dp_71,8,0.7000,0.6231,0.8950
569,syn_71_to_dp_71,9,0.7250,0.6481,0.9008
570,syn_72_to_dp_72,0,0.5000,0.4487,0.8725
571,syn_72_to_dp_72,1,0.5000,0.3750,0.8833
572,syn_72_to_dp_72,2,0.3250,0.3356,0.7400
573,syn_72_to_dp_72,3,0.3250,0.2729,0.8042
574,syn_72_to_dp_72,4,0.4250,0.3860,0.7233
575,syn_72_to_dp_72,5,0.3500,0.2890,0.7875
576,syn_72_to_dp_72,6,0.5250,0.4804,0.8683
577,syn_72_to_dp_72,7,0.3250,0.2404,0.8500
578,syn_72_to_dp_72,8,0.5250,0.4237,0.8850
579,syn_72_to_dp_72,9,0.5250,0.4237,0.8492
580,syn_73_to_dp_73,0,0.4000,0.2761,0.6917
581,syn_73_to_dp_73,1,0.5000,0.3663,0.6733
582,syn_73_to_dp_73,2,0.2500,0.1000,0.7725
583,syn_73_to_dp_73,3,0.2500,0.1000,0.7167
584,syn_73_to_dp_73,4,0.5000,0.3750,0.6025
585,syn_73_to_dp_73,5,0.5000,0.3750,0.5983
586,syn_73_to_dp_73,6,0.3750,0.2431,0.7625
587,syn_73_to_dp_73,7,0.2500,0.1136,0.7442
588,syn_73_to_dp_73,8,0.4750,0.3457,0.6150
589,syn_73_to_dp_73,9,0.2500,0.1020,0.7192
590,syn_74_to_dp_74,0,0.5135,0.4112,0.6500
591,syn_74_to_dp_74,1,0.4324,0.3542,0.5880
592,syn_74_to_dp_74,2,0.4054,0.3220,0.5954
593,syn_74_to_dp_74,3,0.4054,0.3280,0.6287
594,syn_74_to_dp_74,4,0.4324,0.3488,0.6296
595,syn_74_to_dp_74,5,0.4324,0.3488,0.6574
596,syn_74_to_dp_74,6,0.3784,0.2896,0.6370
597,syn_74_to_dp_74,7,0.5135,0.4107,0.6111
598,syn_74_to_dp_74,8,0.3243,0.2446,0.6611
599,syn_74_to_dp_74,9,0.3514,0.2716,0.6176
600,syn_75_to_dp_75,0,0.8000,0.7950,0.9592
601,syn_75_to_dp_75,1,0.8500,0.8540,0.9425
602,syn_75_to_dp_75,2,0.5750,0.5275,0.9675
603,syn_75_to_dp_75,3,0.7750,0.7738,0.9200
604,syn_75_to_dp_75,4,0.7000,0.6907,0.9500
605,syn_75_to_dp_75,5,0.7250,0.6967,0.9625
606,syn_75_to_dp_75,6,0.5750,0.5373,0.8975
607,syn_75_to_dp_75,7,0.7000,0.6655,0.9117
608,syn_75_to_dp_75,8,0.6500,0.6103,0.9358
609,syn_75_to_dp_75,9,0.6750,0.6598,0.9142
610,mean,-,0.5379,0.4828,0.8058
611,std,-,0.1286,0.1411,0.1070
